Date,Close,High,Low,Open,Volume,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,RSI,BB_Upper,BB_Lower,BB_Width,ATR,Vol_Ratio,ROC_5,ROC_10,Returns
2016-04-11,38.90737533569336,40.23933880290181,38.88400552252529,39.8654544772662,3240300,37.950857162475586,37.9287636496804,37.9287636496804,38.12256630717185,37.900947112240594,0.22161919493125737,0.04918848986390183,59.52964835019572,39.754714306864294,36.1028129924965,0.09628316251191422,1.3822416494485052,0.936355277675616,0.06685160664206546,0.03181161209730288,-0.01401514184800301
2016-04-12,41.509002685546875,41.82057156868445,39.05538250257018,39.4059000960482,5145000,38.31929016113281,38.22711690266927,38.22711690266927,38.64355651922955,38.168210488041055,0.4753460311884936,0.1344199981288202,71.3659791839222,40.92965275541535,35.5245810499232,0.141393653077211,1.509821198077054,1.4288028511258708,0.12592469957901997,0.09740546906760539,0.06686720261664125
2016-04-13,40.86248016357422,41.368783536068584,40.130290382635934,41.360992607733785,3769300,38.6168399810791,38.42983715350811,38.42983715350811,38.98492938759026,38.367786019562026,0.6171433680282377,0.2309646721087037,66.53050045968175,41.40170935314449,35.45796495387173,0.1546648343971635,1.4997358984488913,1.0430095167548952,0.05426020130227327,0.07853616322042889,-0.015575477128911386
2016-04-14,41.259735107421875,41.63361944776457,40.77679856786502,41.158473836693034,1954500,38.94087295532226,38.63197272164481,38.63197272164481,39.33489949833359,38.58200447051461,0.7528950278189797,0.3353507432507589,67.86823068612821,41.86318456917659,35.400760874113026,0.16728174203296778,1.4538133971239386,0.5591726133549131,0.07684503684682498,0.08522831199815295,0.00972175311575385
2016-04-15,40.543121337890625,41.002688064621964,40.145870153738464,40.745643879904364,2999000,39.29528388977051,38.75938262939453,38.75938262939453,39.52077978134236,38.72727238661654,0.7935073947258218,0.42698207354577156,63.30401248707817,42.025720127321925,35.493045131467134,0.1685443511394749,1.4510313412279814,0.8661988916659286,0.02743768749434472,0.09578929689024784,-0.017368356041683408
2016-04-18,41.625831604003906,41.96077024084683,39.00085009859276,39.15663599478904,3293800,39.81093292236328,38.93853569030762,38.93853569030762,39.844633907905674,38.94198047679338,0.9026534311122916,0.5221163450590756,66.3537876432641,42.404344259461226,35.47272712115401,0.17801432476606455,1.5745466855362749,0.9542475139241974,0.06986994740343366,0.14139247228541518,0.0267051531896092
2016-04-19,42.856536865234375,43.23042123284608,41.44667881479473,42.04645258305793,4722700,40.40992774963379,39.16900634765625,39.16900634765625,40.30800359364855,39.2319476166779,1.0760559769706504,0.6329042714413906,69.42743643197261,43.02556270641139,35.31244998890111,0.19691877422241835,1.621838785705076,1.3392076436648357,0.03246366071225082,0.16247633701369613,0.02956590208067067
2016-04-20,42.78609848022461,43.38078324336363,41.92536982661875,42.62960154731516,3667100,40.81259880065918,39.369955910576714,39.369955910576714,40.6892489608141,39.49521805101469,1.1940309097994088,0.7451295991129943,68.72513923664974,43.48159248771394,35.25831933343949,0.20887178977115356,1.6612572679980393,1.0375746258099199,0.04707541757010514,0.10388994050612066,-0.0016435855568840418
2016-04-21,42.86435317993164,43.5216380286734,42.51223874858495,42.98955015183811,3578700,41.26749534606934,39.55387155633224,39.55387155633224,41.023880379139875,39.74478361611965,1.2790967630202275,0.8519230318944409,74.88283302364503,43.859339608089975,35.248403504574505,0.21770147307148147,1.6376605633098567,1.0118935473933754,0.03889065376527645,0.11872424433369111,0.00182897488872924
2016-04-22,43.97548294067383,44.335423894719014,43.161701056364365,43.24777454209942,2865100,41.71900177001953,39.77495212554932,39.77495212554932,41.47797308091433,40.05816875127181,1.419804329642524,0.9654992914440577,80.34653553001378,44.40869252723714,35.141211723861495,0.23299791220614466,1.649822121546331,0.8178849348855001,0.08465953013773997,0.11442007936342224,0.025921999944289453
2016-04-25,42.57483673095703,43.80333297911449,42.24619579141845,43.552939029485664,3504800,42.0857479095459,40.018302536010744,39.90827996390207,41.64672133476706,40.244588601618865,1.4021327331481928,1.0528259797848847,71.3459849075199,44.70584096281863,35.33076410920286,0.23426972808644525,1.6603983701199962,0.9969747698364498,0.02279846649026096,0.09426134154824806,-0.0318506157534727
2016-04-26,43.72508239746094,43.826802879001654,42.199242340108285,42.95042412728984,3453700,42.307355880737305,40.31332302093506,40.08177098360929,41.966469190566116,40.502402956866426,1.4640662336996897,1.1350740305678457,69.6610966590677,45.15957587045695,35.46707017141317,0.24042934128715543,1.63255125866031,0.9779821631593777,0.02026634898096802,0.05338792957041294,0.027017030594213454
2016-04-27,45.024009704589844,45.430900654958684,44.06155731590131,44.1554543090844,4883800,42.72350883483887,40.67017440795898,40.29665092799974,42.436860038877455,40.837336790031124,1.5995232488463316,1.227963874223543,74.87779835110037,45.80654362727163,35.53380518864633,0.25258653517329654,1.6620370143775152,1.3470972368756766,0.052304634071731915,0.10184231413161537,0.0297066863207176
2016-04-28,43.372982025146484,45.094443201782475,43.255608518924745,44.50758164053832,2948400,42.93483352661133,40.937853240966795,40.42483139038086,42.580878805995766,41.025162363002636,1.5557164429931305,1.2935143879774607,63.984281064754725,46.050508847962625,35.825197633970966,0.24977643927195822,1.6570695893065621,0.8243329763945078,0.0118660100405521,0.05121814069389097,-0.03666993877879898
2016-04-29,42.56703186035156,44.030272703727185,41.698476161444695,43.73292863902649,4700100,43.13722457885742,41.216254234313965,40.510519409179686,42.57874850666589,41.13937491836182,1.439373588304072,1.322686228042783,62.84806435434034,46.02307034388282,36.40943812474511,0.2332485665597119,1.7268169651569885,1.330423447789775,-0.03202809807051743,0.049919948333367214,-0.018581848126736022
2016-05-02,42.441829681396484,43.01304124629936,41.60457110277745,42.73134721759498,4649900,43.21882438659668,41.51487865447998,40.58480057349572,42.55768407200906,41.23585304895698,1.3218310230520771,1.3225151870446417,53.96420373713198,45.79300802813591,37.23674928082405,0.20610101786646845,1.619336530194904,1.285406452879165,-0.003124076561962119,0.019603165773487863,-0.0029412945531609447
2016-05-03,40.79077911376953,42.113172347458224,40.227391234360695,41.51066097307519,5260000,43.0122486114502,41.71108818054199,40.592429408320676,42.28585253997221,41.20288460931347,1.0829679306587394,1.2746057357674612,49.719263232312194,45.41269844285336,38.00947791823062,0.17748806966054062,1.6790312547752504,1.4020366848496075,-0.06710801038677516,-0.048201695763723906,-0.038901493644857066
2016-05-04,39.69532012939453,41.26028446953198,39.186708509809414,40.8846933860909,4480400,42.70317077636719,41.75788478851318,40.56038979121617,41.88730909219103,41.09121316635651,0.7960959258345213,1.1789037737808732,44.19225921113148,45.3235426606189,38.19222691640746,0.17077770534383124,1.765942331905466,1.1812425931760329,-0.11835217720851043,-0.07223791045726247,-0.02685555432318798
2016-05-05,42.895652770996094,43.03649973619997,40.313463383810344,40.61863081344167,6807800,42.70630073547363,41.986898040771486,40.640916100863755,42.04243888893028,41.224875359292774,0.8175635296375034,1.1066357249521994,57.37374519493162,45.191693455885755,38.78210262565722,0.15265692702493103,1.9250362356998967,1.7008890704423116,-0.01100522103538204,0.0007302009418657107,0.08062241672744963
2016-05-06,42.12881851196289,43.48251161252188,41.93319806994689,42.2148919840389,6562100,42.52163429260254,42.12031803131104,40.69051284790039,42.05572806170453,41.29183411134241,0.7638939503621174,1.038087370034183,51.60840480862713,45.096253639687376,39.1443824229347,0.14130641682985626,1.8242786214371054,1.5910724785267891,-0.01029466536042034,-0.041993044879171104,-0.017876735974319935
2016-05-09,40.782958984375,41.82366142559981,40.44649150224456,41.82366142559981,4544500,42.34244651794434,42.21409721374512,40.69349498133506,41.85991743442306,41.25413965749297,0.6057777769300898,0.9516254514133644,43.41778061982774,44.864084434911895,39.564109992578345,0.12554987059145958,1.817034663699032,1.084726586602093,-0.03908574888204264,-0.04208771857201554,-0.03194629175764141
2016-05-10,41.54196548461914,41.73758596571361,40.73601005768805,41.16637451910955,4842300,42.12413482666015,42.21574535369873,40.72000968456268,41.81100174983784,41.27546008913195,0.5355416607058956,0.8684086932718706,46.216123522271204,44.86392652630305,39.56756418109441,0.12545940621967602,1.7846176987905094,1.1599990417784591,0.018415592620932175,-0.04992825154672709,0.018610873736134126
2016-05-11,42.26184844970703,42.8956598984371,40.52474056511084,41.534142988481484,5906700,41.84791870117188,42.28571376800537,40.76673207138524,41.88036278058695,41.34852589361899,0.5318368869679588,0.8010943320110884,48.236387869003686,44.85615255809521,39.715274977915534,0.12157480912755124,1.8818691311646387,1.3796607081543562,0.06465569019084394,-0.06134862872067193,0.017329054046670622
2016-05-12,42.48876190185547,43.5059876630367,42.44181490337296,43.01302626938295,5065300,41.75949668884277,42.34716510772705,40.81738000757554,41.973962645397485,41.43298782015503,0.5409748252424578,0.7490704306573623,45.4106007094464,44.87270038040046,39.82162983505364,0.11927765489107617,1.8656597382033742,1.1416535754291934,-0.009485596857864875,-0.020386426803173707,0.005369226867075527
2016-05-13,41.487186431884766,42.63743566183321,41.056822028106566,41.925377325420186,2973900,41.651512145996094,42.39436836242676,40.836517333984375,41.899073997164756,41.43700253213501,0.4620714650297444,0.6916706375318389,46.55769118447829,44.81086806756973,39.97786865728379,0.11400097694480386,1.855040201379893,0.6704685208502656,-0.015230241500742037,-0.025368116621553805,-0.023572714881272328
2016-05-16,42.8800048828125,43.50598976728314,42.551363937814685,42.551363937814685,4038100,41.695329666137695,42.45707702636719,40.89328087700738,42.04998644111056,41.54389159514815,0.5060948459624086,0.6545554792179529,47.365856438537996,44.85462107541153,40.059532977322846,0.11293966598547253,1.8829861154159648,0.9028186112856239,0.05141966033511536,0.010324135521614375,0.03357225617636228
2016-05-17,43.130401611328125,43.67031603417536,42.34791970916722,42.92695763013618,4075700,41.92929191589356,42.470770263671874,40.95374359955659,42.216204159605574,41.66141085560593,0.5547933039996451,0.6346030441742914,43.68473521172955,44.88101509542216,40.06052543192159,0.11350134771660847,1.8555988345238497,0.9178636255129019,0.038236903530650235,0.05735665139008872,0.0058394752799104666
2016-05-18,44.296295166015625,45.54826485177257,43.20081945227991,45.13355045304018,12947400,42.38938941955566,42.54628009796143,41.04170548288446,42.53621816059174,41.85658747119183,0.6796306893999073,0.6436085732194146,53.182263642033895,45.08909889404225,40.003461301880606,0.11953189751113792,1.8969580172086151,2.6399371181389903,0.0481390850362271,0.11590724099524397,0.027031826997439223
2016-05-19,44.58582305908203,44.76579355708488,42.46529760030226,43.67814407767134,6359500,42.55840644836426,42.63235359191894,41.13258029253055,42.851541991128705,42.05875307029481,0.7927889208338925,0.6734446427423102,57.21473380326986,45.33219948883215,39.93250769500573,0.12665713569323742,1.894722261101482,1.2609361600880344,0.04935566637763067,0.03940190156585621,0.0065361649768067576
2016-05-20,44.68754196166992,45.07878291320276,44.03025704369749,44.734488965497654,3241400,42.814278793334964,42.66795654296875,41.221454334259036,43.13400352505812,42.25347817335964,0.8805253516984806,0.7148607845335443,58.039195544780654,45.459598155988424,39.87631492994908,0.13085424469305468,1.8690119558145792,0.6403031039312248,0.07714081876917889,0.060735703969017285,0.0022814180743753187
2016-05-23,45.07096862792969,45.2587656488912,44.16328949396922,44.41368353196298,3111400,43.24307975769043,42.79276313781738,41.31534492678759,43.43199815626913,42.46218116999445,0.9698169862746795,0.7658520248817714,66.85160953937158,45.78300202327733,39.802524252357436,0.13975441949484138,1.7890860778064497,0.6170205171121361,0.051095230774924394,0.10514219052123064,0.00858016909027226
2016-05-24,45.579566955566406,46.26815180715659,44.65623815011837,45.49349347600122,4384700,43.64683990478515,42.88548736572265,41.41687402271089,43.76239335616102,42.69309863559237,1.0692947205686494,0.826540564019147,74.28940437412588,46.10376940107074,39.667205330374564,0.15008723151006467,1.7561101990432821,0.8615746772066958,0.056785127259167734,0.09719331822280242,0.011284388667909706
2016-05-25,45.31352615356445,46.628095968228,45.274402656030844,46.01776104889547,3146400,43.9520076751709,42.899963188171384,41.507493839707486,44.001029171146165,42.887204377664375,1.1138247934817898,0.8839974099116755,63.17140651057754,46.16106616765157,39.6388602086912,0.1520329033928753,1.6141468922855478,0.6289906642944245,0.02296424528815333,0.07220880808109986,-0.005836843563285843
2016-05-26,45.40742492675781,46.02558636081726,44.95358696467924,45.76736887901585,2408500,44.24387397766113,43.001685333251956,41.596128637140446,44.21739774893258,43.07388738130093,1.1435103676316487,0.9359000014556702,69.27331756182906,46.44664915423759,39.55672151226632,0.1602245955841053,1.5800530246829065,0.484090925078965,0.018427424039857865,0.06869258821059887,0.002072201860326306
2016-05-27,45.61087417602539,45.67347118067629,44.60147173099298,45.11790970532299,2516600,44.656242752075194,43.15387744903565,41.68534520467122,44.43177873771609,43.2618123290583,1.1699664086577855,0.9827132828960933,82.7843156398507,46.782060369078756,39.52569452899254,0.16815095812975572,1.5364581989661197,0.517166619058677,0.020661960220310194,0.09939665951826004,0.004480528230696779
2016-05-31,44.71101379394531,46.36205102534844,44.62494031023327,45.58739265687151,4071000,44.83934364318848,43.26733665466308,41.751120608785875,44.474737977135966,43.3691605857166,1.1055773914193665,1.007286104600748,71.11572244316484,46.943370857228494,39.59130245209767,0.16992190815427669,1.5889963994725202,0.8416051897953045,-0.007986401112340835,0.04270076265468736,-0.019729075540347196
2016-06-01,43.9520149230957,44.491929443129045,43.17735937207794,44.20241192299639,3818400,44.921504974365234,43.425398445129396,41.79794814738821,44.394319045745156,43.41233498107801,0.9819840646671452,1.0022256966140275,61.20336827895166,46.92046585396189,39.9303310362969,0.16096881244466538,1.5291917629397425,0.8013254692184117,-0.035707931013415184,0.01904951683899414,-0.016975657817725254
2016-06-02,43.693790435791016,43.82681092913033,42.926958514074755,43.43556996999357,2684000,44.86125450134277,43.62532196044922,41.83744486172994,44.28654541344452,43.43318353327898,0.8533618801655436,0.9724529333243307,57.95458378826786,46.647442815356946,40.603201105541494,0.13854893071691976,1.5135429912034053,0.5740826495069284,-0.03574508221417738,-0.013601695761835453,-0.005875145604962828
2016-06-03,42.70786666870117,44.08503360038878,42.38704620062483,43.75638962610824,2866300,44.673458862304685,43.615932655334475,41.85520857207629,44.04367176040708,43.37945635812507,0.6642154022820108,0.9108054271158668,58.07458837938284,46.64874662044944,40.583118690219514,0.13906908693546313,1.521926831634642,0.6400548433414244,-0.059451912598237566,-0.042120034161807984,-0.022564390895284725
2016-06-06,43.52164077758789,43.69378774418165,42.934779375034374,43.40427028803605,2460100,44.55686874389649,43.685573768615725,41.88853721618652,43.963359301511815,43.389988537344536,0.5733707641672794,0.8433184945261494,54.59642179705526,46.63749365726784,40.73365387996361,0.13514392207736337,1.448149527354792,0.5757165156057298,-0.04580559869066647,-0.026090071928370206,0.01905443124095685
2016-06-07,45.54826354980469,45.72823400042971,43.920703004843425,43.991126484212444,4089200,44.60459823608399,43.923838996887206,42.04534591674805,44.207190724326104,43.549860760489736,0.6573299638363679,0.8061207883881931,63.806951694177435,46.649920883251724,41.19775711052269,0.12412766955782276,1.5113064486286265,0.9620866070871894,0.01872580567548554,0.010589852767868502,0.04656586323511114
2016-06-08,44.601470947265625,46.18208483727281,44.358900469292784,46.166434840152135,3499000,44.506788635253905,44.07681427001953,42.180881881713866,44.26784922016295,43.627757811362024,0.6400914088009273,0.7729149124707401,51.78740113705252,46.57386796929093,41.579760570748135,0.11330463603691954,1.4688293863097392,0.8364450011713577,0.014776478969309892,-0.021459089535762477,-0.020786579525776894
2016-06-09,43.68597412109375,44.570176685139984,43.54512711382527,43.991141641864765,3068900,44.34403343200684,44.148020553588864,42.296861724853514,44.178329974152305,43.63207013060141,0.5462598435508923,0.7275838986867706,45.089676010396424,46.5044145420774,41.79162656510033,0.10674970061785212,1.3799613774995774,0.7593862355831925,-0.00017888845575786405,-0.03591757628737702,-0.0205261576967789
2016-06-10,41.87843322753906,43.498170582906496,41.49501576869117,43.16170311440682,3236900,43.99113426208496,44.11750411987305,42.37404228210449,43.82449970544258,43.502171100744945,0.32232860469763125,0.6465328398889428,37.077009953629236,46.57788822725642,41.65712001248967,0.1115377742445544,1.4615636977065283,0.8194953251626003,-0.01942109278359172,-0.0777183842710969,-0.04137577174184881
2016-06-13,42.12881851196289,42.684379850904875,41.10376632122387,41.495007205255874,3042500,43.64292869567871,44.14958572387695,42.47663841247559,43.56362567567648,43.400441279353686,0.1631843963227908,0.5498631511757125,36.29723462940859,46.478795755373426,41.82037569238048,0.1055144682923498,1.496216367332173,0.7696101990741911,-0.03200298152229253,-0.07634266448444404,0.0059788598838788065
2016-06-14,42.84870529174805,43.326019703397,41.839305962038026,42.01144994128989,3349300,43.45669784545898,44.14802074432373,42.604225692749026,43.45363792430287,43.35957194693846,0.09406597736440858,0.45870371641345176,37.526775787340746,46.480861678504105,41.815179810143356,0.10568269629505564,1.4872735162122268,0.8546618149155621,-0.05926808285687579,-0.04165211978372663,0.01708775145404884
2016-06-15,42.66874313354492,43.35732813947216,42.07405811815231,42.496599120762106,2548700,43.32837066650391,44.12493782043457,42.72026878356934,43.33288487957088,43.308399442242646,0.02448543732823083,0.3718600605964076,37.82419852991307,46.508754068090646,41.74112157277849,0.10804848076394177,1.482243281149562,0.6632904013262164,-0.043333275173947916,-0.029197109433917068,-0.004199943895102587
2016-06-16,41.47153854370117,41.95667646069575,40.61863319765044,41.95667646069575,3027900,43.10614547729492,43.98369998931885,42.77451179504394,43.04652390482169,43.17233567198031,-0.1258117671586234,0.2723256950454014,33.55129557372969,46.64351622438067,41.32388375425703,0.1209455428125278,1.5521083197035952,0.9047865926996131,-0.05068985233691603,-0.05085967296326677,-0.028058117064679644
2016-06-17,42.15230178833008,42.62179274903976,41.89408429713174,42.07405478734434,3163300,43.05058898925781,43.86202392578125,42.851250076293944,42.908951271515285,43.09677760652474,-0.18782633500945423,0.18029528903443026,36.10059089911935,46.62645295452637,41.09759489703613,0.1260511386075798,1.5576979451075437,0.9926491931371549,0.006539608568997712,-0.013008490559380803,0.016415191442958887
2016-06-20,43.286903381347656,43.521647380999795,42.6061448868769,43.02868587720988,2246000,43.02711524963379,43.791991996765134,42.92777976989746,42.96709774995104,43.11086099725237,-0.1437632473013295,0.11548358176727833,44.382729493645314,46.539278370913806,41.04470562261646,0.1254698061848996,1.5314290077900112,0.7159809433032989,0.02748913713438017,-0.005393578735687687,0.02691671735306511
2016-06-21,44.311954498291016,44.60147198945923,42.46529658394537,42.89566106755905,2897000,42.90348434448242,43.754041290283205,43.03587135314942,43.173998788157185,43.199830886218194,-0.02583209806100939,0.08722044580162079,51.39056239732144,46.44737775215379,41.06070482841262,0.12311258034409547,1.5744662209076172,0.9266737785227278,0.03414920466277804,-0.027142836085547573,0.023680398385462986
2016-06-22,44.155460357666016,44.4841013712911,43.62337234852178,44.304130865982316,2806700,42.85888328552246,43.68283596038818,43.088800506591795,43.32499287577393,43.27061825447359,0.05437462130034021,0.08065128090136468,51.79771007676338,46.24507102470787,41.120600896068495,0.11731083882178661,1.5627285504610728,0.9210342807732002,0.034843239217709154,-0.009999907629211324,-0.0035316460850544074
2016-06-23,45.509159088134766,45.52480908842002,44.24153891435252,44.7110269831808,3879800,43.041201782226565,43.6926176071167,43.18173408508301,43.66101844690636,43.436436094004044,0.22458235290231698,0.10943749530155515,60.60430847855956,46.28241022395143,41.102824990281974,0.11854600427542124,1.5392543598175052,1.2580394649165614,0.0973588317727565,0.04173387462958478,0.030657561250716947
2016-06-24,42.92695236206055,44.538862972339125,42.880002379117315,43.42774024039685,6229100,43.14605369567871,43.568593978881836,43.21507843017578,43.54808520308393,43.39869655830453,0.14938864477939973,0.11742772519712408,48.01462231094594,46.04783046824013,41.08935748952354,0.11380842312948243,1.6566283336415748,1.9019949405120862,0.018377420469715133,0.02503721017509286,-0.056740374417233674
2016-06-27,40.68906784057617,42.37922900071051,40.20392979056571,42.1601349752088,4043300,43.00207862854004,43.322503662109376,43.21799736022949,43.10823637808274,43.19798331995428,-0.08974694187154597,0.07599279178339008,34.00314208005928,45.92234041632235,40.722666907896404,0.12002246105092187,1.6935161442596478,1.2064618350107568,-0.06001435394639232,-0.03417495961767569,-0.05213238765727635
2016-06-28,42.39488220214844,42.41053220299938,41.432429536809046,41.800194109542545,2438300,42.956696319580075,43.20669708251953,43.233378372192384,42.99848958178515,43.13849434826496,-0.1400047664798123,0.0327932801307496,43.081488693014904,45.75187894407624,40.661515220962826,0.11781422943252653,1.6862504295770175,0.7457179251529559,-0.043263094978501004,-0.010591290600488912,0.04192316148051889
2016-06-29,43.670310974121094,43.99895190218208,42.723505713664196,42.84870268410617,2701700,43.05685310363769,43.192611885070804,43.249653854370116,43.10184671906761,43.177888172402454,-0.07604145333484524,0.011026333437630632,49.951973930166766,45.72350468224102,40.661719087900586,0.11719100497551256,1.725373705762252,0.8406297644606242,-0.010987302127871357,0.023473103893439262,0.03008449854610107
2016-06-30,43.56077575683594,43.881596273668485,43.10693770472605,43.678149262259176,3052700,43.265776824951175,43.185961151123045,43.26514739990235,43.17245118641658,43.20625021569383,-0.03379902927724743,0.0020612608946550207,55.757930243975096,45.71200308175301,40.65991922049308,0.11698440249064257,1.6242094355150987,0.9444256242004619,-0.04281299347952172,0.05037761526337414,-0.002508230760025154
2016-07-01,44.34326171875,44.89882631017813,43.34951202146682,43.63120308628774,2583600,43.484872817993164,43.26773090362549,43.29472557067871,43.35257588369865,43.29047328999429,0.062102593704359776,0.014069527456595973,57.31272896507623,45.83416449864858,40.7012973086024,0.11863037609869732,1.6219737754458348,0.8028090236778324,0.03299347563143584,0.05197723107558727,0.017963086017614538
2016-07-05,42.77829360961914,43.92071970772469,42.0349380262778,43.35733165851824,2374900,43.43401184082031,43.23056354522705,43.27078178405762,43.264224764609494,43.252534054410944,0.011690710198550391,0.013593764004986858,49.779772155634376,45.80303775987813,40.65808933057597,0.1190118288397445,1.6806602005253508,0.7389372545847154,0.051346120221499314,-0.011749737957640005,-0.035292128915928034
2016-07-06,43.2712516784668,43.40427516348534,42.394872721327125,42.55919321611611,2420500,43.32994155883789,43.116712951660155,43.28471008300781,43.26530582827985,43.253920545081755,0.011385283198094953,0.013152067843608478,51.84828831841422,45.44748626307957,40.78593964024074,0.10811461040766858,1.6610982305852338,0.7731979345185521,0.020671586540555342,-0.023485825249806025,0.011523556160192738
2016-07-07,42.958255767822266,44.34324604810835,42.60613833006672,43.79551112819021,2323200,43.21022109985351,43.03455219268799,43.26937355041504,43.21806735744022,43.23201945046994,-0.013952093029722334,0.007731235668942316,54.82234243189178,45.25834646829782,40.810757917078156,0.10334924670053898,1.63874092931003,0.7563201664216895,-0.016305246983947308,-0.027113398436936387,-0.007233345431518656
2016-07-08,43.169525146484375,43.81116305294381,42.78611068565829,43.5842425847389,2592300,42.976257705688475,43.00872974395752,43.23228385925293,43.21059932498547,43.22739024276731,-0.01679091778183306,0.0028268049787872414,53.403133605438946,45.21257904859637,40.804880439318666,0.10248381283306118,1.629797940877668,0.8505242159727155,-0.008981718152486384,-0.05141017739131071,0.004918015754735494
2016-07-11,43.12258529663086,44.01461433625653,43.06781179314031,43.45905280946259,2023500,42.99582099914551,43.07093734741211,43.227275924682615,43.197058705238604,43.219626913423866,-0.022568208185262506,-0.0022521976540227084,49.407124847151074,45.20972785666296,40.932146838161266,0.09931478815955641,1.5996162944809897,0.6773867967320731,-0.02752788980344656,0.004557345066574348,-0.0010873376460416306
2016-07-12,45.024009704589844,45.64999463402975,43.97548382842865,44.13198080702153,2963400,43.429315185546876,43.21569690704346,43.27641548156738,43.47812808975418,43.35328489795468,0.12484319179949921,0.02316688023668168,52.416350520086844,45.47454221671469,40.95685159737223,0.10453818734080615,1.6275615753299206,0.9933428531204119,0.05249662633728169,0.10653824464591843,0.04409346969527683
2016-07-13,44.24153137207031,45.2509338313941,43.8502903864346,45.02401334334174,2718000,43.61398010253906,43.28533821105957,43.31240951538086,43.59557474857205,43.41908093307436,0.17649381549768606,0.05383226728888256,50.280177467226224,45.58210804400694,40.9885683781122,0.10612230043082947,1.6661268912006473,0.9208268469472625,0.02242319452215802,0.043558304068793685,-0.017379134769504145
2016-07-14,44.507572174072266,45.17268060804525,44.44497218808667,44.88316313519095,1950700,43.69770622253418,43.377279663085936,43.386745376586916,43.73588204480285,43.49970991388902,0.23617213091382894,0.09030024001387185,46.49118305048379,45.71694100475208,41.03761832141979,0.10787496863948348,1.6348269272878564,0.6676375310382829,0.036065626468254175,0.019172320537111043,0.006013372361922897
