Date,Close,High,Low,Open,Volume,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,Stoch_K,Stoch_D,Williams_R,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR,OBV,OBV_SMA,Momentum_5,Momentum_10,Momentum_20,Vol_Ratio,Vol_Change,Returns,Returns_5d,Volatility_10,Volatility_20,Price_to_SMA20,Price_to_SMA50,SMA_Cross_5_20,SMA_Cross_20_50,Trend_Slope_5,Trend_Slope_10,Day_Sin,Day_Cos,Month_Sin,Month_Cos
2016-03-28,14.581280708312988,14.659654189228114,14.484246201601843,14.555156214674613,28523859,14.581280708312988,14.581280708312988,14.581280708312988,14.581280708312988,14.581280708312988,14.581280708312988,0.0,0.0,0.0,0.0,55.31932038498169,55.31932038498169,-44.680679558008364,14.581280708312988,14.581280708312988,0.0,0.0,0.1754079876262704,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.858069667714517e-12,-6.858069667714517e-12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.123233995736766e-17
2016-03-29,14.723102569580078,14.779083768993658,14.536497000741196,14.60367481702796,34284848,14.652191638946533,14.652191638946533,14.652191638946533,14.652191638946533,14.603099456200233,14.591786031369809,0.011313424830424523,0.002262684966084905,0.00905073986433962,99.99999985897801,81.01286752912378,68.16609395705274,-18.98713243695924,14.852758038591448,14.451625239301618,0.02737698285496439,0.6767766951279198,0.20899737793936612,34284848.0,17142424.0,0.0,0.0,0.0,1.091722776588921,0.20197088339274138,0.009726296619900765,0.0,0.0,0.0,0.004839612549468297,0.004839612549468297,0.0,0.0,0.1418218612670886,0.1418218612670886,0.9510565162951535,0.30901699437494745,1.0,6.123233995736766e-17
2016-03-30,14.693245887756348,14.823869323268106,14.585015687458876,14.782816001184809,34087174,14.665876388549805,14.665876388549805,14.665876388549805,14.665876388549805,14.616968137978098,14.59930157628733,0.017666561690768745,0.005343460311021673,0.012323101379747072,82.60896118173443,61.53870945758026,65.95696579056191,-38.46129051297533,14.815411363701816,14.516341413397793,0.02039223176157949,0.5915153766520796,0.21894946389598738,197674.0,11494174.0,0.0,0.0,0.0,1.0553753260161802,-0.0057656373451036025,-0.0020278797680468585,0.0,0.008311457831180565,0.008311457831180565,0.0018662027676521475,0.0018662027676521475,0.0,0.0,0.055982589721677814,0.055982589721677814,0.5877852522924732,-0.8090169943749473,1.0,6.123233995736766e-17
2016-03-31,14.618600845336914,14.767884329397916,14.558886509236524,14.711903140684537,35881989,14.654057502746582,14.654057502746582,14.654057502746582,14.654057502746582,14.617219323725609,14.600731151772484,0.016488171953124464,0.0075724026394422324,0.008915769313682232,57.575428980138966,39.55992249183113,60.703833159511724,-60.44007747872447,14.78498540726614,14.523129598227024,0.01786916756592837,0.3645947264785292,0.21646155296233838,-35684315.0,-300448.25,0.0,0.0,0.0,1.080962934561309,0.052653675543768985,-0.005080228221160721,0.0,0.007817828678808276,0.007817828678808276,-0.002419579526201532,-0.002419579526201532,0.0,0.0,0.008210372924802796,0.008210372924802796,-0.587785252292473,-0.8090169943749475,1.0,6.123233995736766e-17
2016-04-01,14.573811531066895,14.599936016160248,14.409599270154143,14.431992493784797,36708032,14.638008308410644,14.638008308410644,14.638008308410644,14.638008308410644,14.610541201778114,14.598737105794292,0.011804095983821483,0.008418741308318083,0.0033853546755034,48.71713384413699,39.638940743790414,46.912524231067266,-60.36105923207074,14.772202644777964,14.503813972043323,0.018335053996287053,0.26080668116235284,0.21496955740642498,-72392347.0,-14718828.0,0.0,0.0,0.0,1.0829228734316794,0.023021103986180957,-0.003063857803074721,0.0,0.006679806146281085,0.006679806146281085,-0.00438562242148921,-0.00438562242148921,0.0,0.0,-0.011944007873536009,-0.011944007873536009,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2016-04-04,14.689513206481934,14.689513206481934,14.581282074155068,14.614870981258155,23883239,14.659654808044433,14.646592458089193,14.646592458089193,14.646592458089193,14.622690740963318,14.605461261400784,0.017229479562534067,0.01018088895916128,0.007048590603372786,63.30243604931724,67.56798715141989,48.92228346234714,-32.43201282444127,14.773773427370536,14.519411488807851,0.017366629083781605,0.6687388788133845,0.19842491040786067,-48509108.0,-20350541.333333332,0.007422701773187823,0.0,0.0,0.7410667144660895,-0.34937293832586835,0.007939012739968332,0.007422701773187823,0.006813717220238287,0.006813717220238287,0.002930425518103519,0.002930425518103519,0.013062349955239583,0.0,-0.018661308288576903,0.0005326952253064753,0.0,1.0,0.8660254037844387,-0.4999999999999998
2016-04-05,14.626068115234375,14.68951467274091,14.555159030917626,14.663389231571534,32950918,14.640247917175293,14.643660409109932,14.643660409109932,14.643660409109932,14.62321033700502,14.606987695018088,0.016222641986932018,0.011389239564715428,0.00483340242221659,54.76198676504609,52.25307583805243,53.153334577754244,-47.74692413780872,14.760792297609695,14.526528520610169,0.015997624258767253,0.4249039089893815,0.18927215775292108,-81460026.0,-29080467.714285713,-0.006590625439653608,0.0,0.0,1.0191603299290408,0.3796670543723153,-0.004319073774314175,-0.006590625439653608,0.006540826794961332,0.006540826794961332,-0.0012013590512173211,-0.0012013590512173211,-0.003412491934639661,0.0,-0.006344318389893772,-0.001866102218627684,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2016-04-06,14.658507347106934,14.768521550106465,14.60160338293397,14.715411311279894,29482038,14.63330020904541,14.645516276359558,14.645516276359558,14.645516276359558,14.628640646251469,14.610803965543187,0.017836680708281705,0.012678727793428685,0.00515795291485302,57.68120221964247,60.08353126703907,59.96819808550379,-39.91646870882209,14.754466321471153,14.536566231247964,0.01487827988511613,0.5596193910617804,0.18647790893036786,-51977988.0,-31942657.75,-0.0023642523180232855,0.0,0.0,0.9220264679847405,-0.10527415351523739,0.0022179051551640683,-0.0023642523180232855,0.0060049543495735505,0.0060049543495735505,0.0008870339837905306,0.0008870339837905306,-0.012216067314147594,0.0,0.013206958770751452,-6.823312668902152e-06,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
2016-04-07,14.639540672302246,14.647127165498645,14.499176657001916,14.548494131841837,29506267,14.637488174438477,14.64485232035319,14.64485232035319,14.64485232035319,14.630317573336203,14.612932610488302,0.01738496284790081,0.013619974804323112,0.0037649880435776974,55.58403371726146,55.50519531020572,55.94726747176574,-44.49480466565543,14.746843586848971,14.542861053857408,0.01392861659019115,0.4739602797335636,0.1834615512831067,-81484255.0,-37447279.666666664,0.0014324097898883448,0.0,0.0,0.9307697793255021,0.0008218224262515061,-0.0012939021931472894,0.0014324097898883448,0.005607204720936854,0.005607204720936854,-0.0003626972832989628,-0.0003626972832989628,-0.007364145914712239,0.0,0.010045242309569814,-0.0004031499226881595,-0.587785252292473,-0.8090169943749475,0.8660254037844387,-0.4999999999999998
2016-04-08,14.605400085449219,14.757144340179192,14.556083561916344,14.692652912167496,23253280,14.643805885314942,14.640907096862794,14.640907096862794,14.640907096862794,14.626484113661283,14.612374645670592,0.014109467990691016,0.013717873441596693,0.0003915945490943224,52.169765093463575,47.26405246433501,54.284259680526596,-52.73594751152615,14.740249977473004,14.541564216252583,0.013570590941160867,0.32129060870993836,0.18522147398108083,-104737535.0,-44176305.2,0.002167487504211696,0.0,0.0,0.7536024146928645,-0.21192064045241643,-0.0023320804673619966,0.002167487504211696,0.00533006436194652,0.00533006436194652,-0.002425192051176972,-0.002425192051176972,0.0028987884521480822,0.0,-0.015475368499756784,-0.0024451400294447823,-0.9510565162951536,0.30901699437494723,0.8660254037844387,-0.4999999999999998
2016-04-11,14.563672065734863,14.6774800329834,14.540910663887512,14.669893537708802,23462074,14.618637657165527,14.63914623260498,14.633885730396617,14.633885730396617,14.616820721672603,14.608767047156835,0.008053674515767995,0.012585033656430955,-0.004531359140662961,48.52655762261848,37.19139107097001,46.65354628183692,-62.80860890489114,14.739010841409371,14.528760619383863,0.014367354364900628,0.16604713183208755,0.18079855535515418,-128199609.0,-51814787.36363637,-0.008566733218330347,-0.0012076197509924835,0.0,0.7773023432018793,0.008979120364954962,-0.002857026816809216,-0.008566733218330347,0.005117148760848146,0.005117148760848146,-0.004798019203842152,-0.004798019203842152,-0.015248073231090231,0.0,-0.017789936065675534,-0.010633052479136868,0.0,1.0,0.8660254037844387,-0.4999999999999998
2016-04-12,14.669894218444824,14.71541702425195,14.559879014722595,14.59402159808385,23363834,14.627402877807617,14.633825397491455,14.636886437733969,14.636886437733969,14.624985875022176,14.61329498577076,0.01169088925141537,0.01240620477542784,-0.0007153155240124699,56.29575214469911,62.83219032398748,49.0958779530975,-37.16780965187367,14.739252594589614,14.534520280878324,0.013987422433099573,0.6612240884029678,0.17869350986967092,-104835775.0,-56233203.0,0.0029964377893740846,-0.003613936049402411,0.0,0.7889021616604062,-0.0041871831109219215,0.0072936380488735075,0.0029964377893740846,0.0046325023793237175,0.0053430828596426425,0.002255109428569213,0.002255109428569213,-0.009483559926351859,0.0,-0.005309486389161792,-0.0033588004834721,0.9510565162951535,0.30901699437494745,0.8660254037844387,-0.4999999999999998
2016-04-13,14.510560035705566,14.734382216210575,14.487798636639434,14.711620817144443,29930344,14.597813415527344,14.615556812286377,14.627169022193321,14.627169022193321,14.607381899742698,14.605684989469635,0.001696910273063068,0.010264345874954887,-0.00856743560189182,45.90305578843612,24.370761238510113,41.464780877822534,-75.62923873735105,14.747650800065898,14.506687244320744,0.016473697362620224,0.016072104228536117,0.18391582292363012,-134766119.0,-62274196.538461536,-0.010092931558312257,-0.01243332163950317,0.0,1.0098011954264383,0.28105447076879586,-0.010861304135303396,-0.010092931558312257,0.005705440826763914,0.00606886622234372,-0.007972081706995482,-0.007972081706995482,-0.029355606665976808,0.0,-0.019346714019777177,-0.006120999654133873,0.5877852522924732,-0.8090169943749473,0.8660254037844387,-0.4999999999999998
