Date,Close,High,Low,Open,Volume,SMA_5,SMA_10,SMA_20,SMA_50,EMA_12,EMA_26,MACD,MACD_Signal,MACD_Hist,RSI,Stoch_K,Stoch_D,Williams_R,BB_Upper,BB_Lower,BB_Width,BB_Position,ATR,OBV,OBV_SMA,Momentum_5,Momentum_10,Momentum_20,Vol_Ratio,Vol_Change,Returns,Returns_5d,Volatility_10,Volatility_20,Price_to_SMA20,Price_to_SMA50,SMA_Cross_5_20,SMA_Cross_20_50,Trend_Slope_5,Trend_Slope_10,Day_Sin,Day_Cos,Month_Sin,Month_Cos,SPY_Ret,SPY_SMA_Ratio,VIX_Level,VIX_Change,Sector_Ret,Sector_Relative
2016-05-13,44.944732666015625,45.66624139250284,44.90953629972107,45.26148989313592,22592300,44.944732666015625,44.944732666015625,44.944732666015625,44.944732666015625,44.944732666015625,44.944732666015625,0.0,0.0,0.0,0.0,4.651265945695911,4.651265945695911,-95.3487340410889,44.944732666015625,44.944732666015625,0.0,0.0,0.7567050927817718,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.2249979636512762e-12,-2.2249979636512762e-12,0.0,0.0,0.0,0.0,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387,0.0,0.0,-0.2480000019073486,0.0,0.0,0.0
2016-05-16,45.604652404785156,45.71903556793896,44.654370591901454,44.69836437438448,20032000,45.27469253540039,45.27469253540039,45.27469253540039,45.27469253540039,45.04625877967248,44.993615609628186,0.05264317004429131,0.010528634008858263,0.042114536035433046,99.99999996969328,89.25641720001218,46.953841572854046,-10.743582790595195,46.20795998004597,44.34142509075481,0.041226892658135415,0.6767766952603786,0.9106850344096387,20032000.0,10016000.0,0.0,0.0,0.0,0.939933324418231,-0.11332622176582285,0.014682916097719323,0.0,0.0,0.0,0.007287953839245631,0.007287953839245631,0.0,0.0,0.6599197387695244,0.6599197387695244,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.009865122279888006,0.004908350401492401,-0.2659999847412109,-0.023936147446166123,0.0139781741293441,0.0007047419683752221
2016-05-17,44.75404739379883,45.83502134482276,44.621142921451565,45.82616239866112,27803500,45.10114415486654,45.10114415486654,45.10114415486654,45.10114415486654,45.00130318184576,44.97586981586305,0.02543336598271395,0.013509580403629401,0.01192378557908455,43.68811161453179,10.9487465777018,34.95214324113663,-89.05125341406014,45.99384933926323,44.20843897046985,0.039586808766064734,0.3055927269354631,1.0117494973968253,-7771500.0,4086833.3333333335,0.0,0.0,0.0,1.1843405586998317,0.3879542731629393,-0.01865171569418822,0.0,0.023571144188414498,0.023571144188414498,-0.007695963543077666,-0.007695963543077666,0.0,0.0,-0.09534263610839747,-0.09534263610839747,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387,-0.009333601198828423,-0.0029851578650256227,-0.22150001525878904,0.06062666015985352,-0.010046598855917188,-0.008605116838271032
2016-05-18,45.019859313964844,45.31225183253911,44.567975358004425,44.72746341540377,24907500,45.08082294464111,45.08082294464111,45.08082294464111,45.08082294464111,45.00415797140254,44.97912829720392,0.025029674198620455,0.015813599162627614,0.009216075035992841,52.11465114706002,35.66436898312381,45.28984425361259,-64.33563100898382,45.814232054796946,44.34741383448528,0.03253752093455909,0.4584381828109826,0.9448812416812906,17136000.0,7349125.0,0.0,0.0,0.0,1.0450483713797512,-0.10415954825831275,0.005939393991052588,0.0,0.01728375697528061,0.01728375697528061,-0.0013523184980672731,-0.0013523184980672731,0.0,0.0,-0.06252250671386561,-0.06252250671386561,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387,0.00029327233268805486,-0.002020931218601474,-0.2025000095367432,0.024405916627425306,0.0018876087779229334,0.004051785213129655
2016-05-19,44.58570098876953,44.85151331709942,44.14267931489067,44.71860884292804,23842400,44.981798553466795,44.981798553466795,44.981798553466795,44.981798553466795,44.93977997407439,44.949985533616186,-0.01020555954179514,0.010609767421743063,-0.020815326963538203,41.878930319725754,26.17802229201026,24.263712617611958,-73.82197770208077,45.75609390608978,44.20750320084381,0.03442705171963775,0.24422062370652547,0.9313409931598671,-6706400.0,4538020.0,0.0,0.0,0.0,1.0002878055206637,-0.0427622202147947,-0.009643706839853272,0.0,0.015022570157533398,0.015022570157533398,-0.008805729818152308,-0.008805729818152308,0.0,0.0,-0.13028564453125702,-0.13028564453125702,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387,-0.003465296114706806,-0.004388188139904048,-0.18350000381469722,0.023824458870537413,-0.0054178029528042515,-0.004225903887049021
2016-05-20,44.85151290893555,45.38314094074447,44.656585672594005,44.727467382176265,23905800,44.96315460205078,44.96008427937826,44.96008427937826,44.96008427937826,44.926200425591496,44.942691265121326,-0.01649083952982977,0.005189646031428496,-0.02168048556125827,48.11776647954742,41.884771604439436,34.57572095985784,-58.11522838965159,45.660757432321525,44.25941112643499,0.031168676134492247,0.42252352610564914,0.9090241529623787,17199400.0,6648250.0,-0.0020740974870803175,0.0,0.0,1.0024552097201984,0.0026591282756769363,0.005961819916949773,-0.0020740974870803175,0.01347877589362364,0.01347877589362364,-0.002414839124139978,-0.002414839124139978,0.003070322672520831,0.0,-0.1674625396728553,-0.09306117466518093,-0.9510565162951536,0.30901699437494723,0.49999999999999994,-0.8660254037844387,0.006317466153133111,0.0015841277680983534,-0.24000000953674316,-0.06919780279977295,0.012079232836493592,-0.006117412919543819
2016-05-23,44.32875061035156,44.904680177412786,44.28444911595932,44.83379508239531,26118700,44.70797424316406,44.86989375523159,44.86989375523159,44.86989375523159,44.834285069400735,44.897214179582825,-0.06292911018208969,-0.00843410521127514,-0.054495004970814546,39.73044614355527,10.994898912802094,26.352564269750598,-89.00510108128894,45.66794156967007,44.071845940793104,0.03557163824769059,0.16095819379138612,0.8677679970325342,-8919300.0,4424314.285714285,-0.02797744807062086,0.0,0.0,1.080546825041282,0.09256749408093423,-0.011655399443166514,-0.02797744807062086,0.012910194136846144,0.012910194136846144,-0.012060272483166434,-0.012060272483166434,-0.1619195120675272,0.0,-0.10189399719238756,-0.12580612727573973,0.0,1.0,0.49999999999999994,-0.8660254037844387,-0.0013625934619811986,0.00018803049350379908,-0.20900001525878908,0.040789466667043195,-0.00187190574656948,-0.009783493696597034
2016-05-24,45.71098327636719,45.81730754758918,44.65659275177895,44.92240511982776,34757900,44.89936141967773,44.975029945373535,44.975029945373535,44.975029945373535,44.969161716626346,44.957493371937225,0.011668344689120147,-0.004413615231196084,0.016081959920316233,58.744553906796135,92.67062648362969,48.51676566695707,-7.3293735104613456,45.92350936180466,44.02655052894241,0.04217804490985494,0.8879648404358897,0.9453666145581696,25838600.0,7101100.0,0.021382108173325864,0.0,0.0,1.3633215516172035,0.3307668452105197,0.03118140364851274,0.021382108173325864,0.017272742809645324,0.017272742809645324,0.016363598463100537,0.016363598463100537,-0.07566852569580362,0.0,0.11252975463866624,-0.01377995808919647,0.9510565162951535,0.30901699437494745,0.49999999999999994,-0.8660254037844387,0.012962037671321314,0.011489552694753824,-0.2789999961853027,-0.08849555281523214,0.01875705549860185,0.012424348149910891
2016-05-25,46.180564880371094,46.508403257090514,45.88817241841606,46.003355586466085,24040200,45.13150253295898,45.108978271484375,45.108978271484375,45.108978271484375,45.155531434125535,45.04809126145084,0.10744017267469275,0.017957142349981685,0.08948303032471105,62.73821786620179,86.14215416441569,63.269226520282494,-13.857845831357285,46.30609108964881,43.91186545331994,0.05307647674735897,0.9475712700307788,0.9289280996876315,49878800.0,11854177.777777778,0.025782078933467734,0.0,0.0,0.9489540145341914,-0.308352921206402,0.010272839706046755,0.025782078933467734,0.016223180022274564,0.016223180022274564,0.02375550610645827,0.02375550610645827,0.022524261474607954,0.0,0.40491981506347346,0.07072302500407189,0.5877852522924732,-0.8090169943749473,0.49999999999999994,-0.8660254037844387,0.0067832626241270955,0.016278587938691302,-0.3050000190734863,-0.03606105790654868,0.00690454885794245,0.003368290848104305
2016-05-26,45.97679901123047,46.05654306548342,45.507197013956386,46.012241564229086,24335200,45.40972213745117,45.195760345458986,45.195760345458986,45.195760345458986,45.28188029214168,45.11688442810118,0.16499586404049893,0.04736488668808514,0.11763097735241379,60.209079521930974,77.52889775282719,85.4472261336242,-22.47110224294577,46.45078752560332,43.940733165314654,0.05553738538962992,0.8111640441127916,0.9033720763603391,25543600.0,13223120.0,0.031200541689617722,0.0,0.0,0.964398588387286,0.012271112553140062,-0.004412372816756882,0.031200541689617722,0.015403508122009496,0.015403508122009496,0.017281237436870045,0.017281237436870045,0.21396179199218324,0.0,0.41023864746093325,0.09877060398910899,-0.587785252292473,-0.8090169943749475,0.49999999999999994,-0.8660254037844387,0.0002865494757406939,0.014888152457854797,-0.3284999847412109,-0.033812901169287035,0.0032001900787301807,-0.007612562895487063
